pid,L1_prime,LX_target,stim_pair,condition,referent,translation,congruence,response,rt
1014,img_samolot,"beler, pakosta","img_samolot-beler, pakosta",III,image,mismatch,incongruent,correct,0.9505823000799865
1014,cebula,"sawiko, staca","cebula-sawiko, staca",OIC,orthography,mismatch,congruent,correct,0.7188987
1014,img_kolano,"obir, ostana","img_kolano-obir, ostana",ICC,image,match,congruent,correct,0.5044535999186337
1014,kolano,"obir, ostana","kolano-obir, ostana",OII,orthography,mismatch,incongruent,correct,0.5777860999805853
1014,img_papuga,"abedo, wema","img_papuga-abedo, wema",ICC,image,match,congruent,correct,1.210054700030014
1014,foka,"obir, nedonim","foka-obir, nedonim",OCI,orthography,match,incongruent,correct,0.3364909
1014,img_zegarek,"ezaja, fena","img_zegarek-ezaja, fena",ICI,image,match,incongruent,correct,0.4246477999258786
1014,img_papuga,"abedo, wema","img_papuga-abedo, wema",IIC,image,mismatch,congruent,correct,0.3115117999259382
1014,foka,"obir, nedonim","foka-obir, nedonim",OII,orthography,mismatch,incongruent,correct,0.4729086000006646
1014,samolot,"beler, pakosta","samolot-beler, pakosta",OCC,orthography,match,congruent,correct,0.7238060000818223
1014,img_zegarek,"ezaja, fena","img_zegarek-ezaja, fena",III,image,mismatch,incongruent,correct,1.0220711000729352
1014,samolot,"beler, pakosta","samolot-beler, pakosta",OIC,orthography,mismatch,congruent,correct,0.7556328000500798
1014,indyk,"rojon, nanoch","indyk-rojon, nanoch",OCC,orthography,match,congruent,correct,0.7785546000814065
1014,lotnisko,"alo, badipret","lotnisko-alo, badipret",OCI,orthography,match,incongruent,correct,0.6886527000460774
1014,img_lustro,"ostana, waben","img_lustro-ostana, waben",IIC,image,mismatch,congruent,correct,0.6765484000789002
1014,img_gazeta,"techar, rocepra","img_gazeta-techar, rocepra",III,image,mismatch,incongruent,correct,0.6870194999501109
1014,lotnisko,"alo, badipret","lotnisko-alo, badipret",OII,orthography,mismatch,incongruent,correct,0.4917347
1014,indyk,"rojon, nanoch","indyk-rojon, nanoch",OIC,orthography,mismatch,congruent,correct,0.4628131000790745
1014,img_lustro,"ostana, waben","img_lustro-ostana, waben",ICC,image,match,congruent,incorrect,0.3055931000271812
1014,img_gazeta,"techar, rocepra","img_gazeta-techar, rocepra",ICI,image,match,incongruent,correct,0.4111758000217378
1014,torba,"owiza, lakob","torba-owiza, lakob",OCI,orthography,match,incongruent,correct,0.6343015999300405
1014,img_fartuch,"ota, izodo","img_fartuch-ota, izodo",IIC,image,mismatch,congruent,correct,0.6223226999863982
1014,img_fartuch,"ota, izodo","img_fartuch-ota, izodo",ICC,image,match,congruent,correct,0.2829961000243202
1014,img_koza,"rocepra, rojon","img_koza-rocepra, rojon",III,image,mismatch,incongruent,correct,0.5672415000153705
1014,cytryna,"pakosta, beler","cytryna-pakosta, beler",OCC,orthography,match,congruent,correct,0.5430317000718787
1014,img_koza,"rocepra, rojon","img_koza-rocepra, rojon",ICI,image,match,incongruent,correct,0.5110315999481827
1014,cytryna,"pakosta, beler","cytryna-pakosta, beler",OIC,orthography,mismatch,congruent,correct,0.6741446000523865
1014,torba,"owiza, lakob","torba-owiza, lakob",OII,orthography,mismatch,incongruent,correct,0.6202676
1014,img_winda,"nalet, debota","img_winda-nalet, debota",ICC,image,match,congruent,correct,0.3853912999620661
1014,img_silnik,"fena, prelata","img_silnik-fena, prelata",III,image,mismatch,incongruent,correct,1.1290105999214577
1014,silnik,"fena, prelata","silnik-fena, prelata",OCC,orthography,match,congruent,correct,0.3155342999380082
1014,img_winda,"nalet, debota","img_winda-nalet, debota",IIC,image,mismatch,congruent,correct,0.3886824999935925
1014,silnik,"fena, prelata","silnik-fena, prelata",OIC,orthography,mismatch,congruent,correct,0.3714153999462724
1014,img_silnik,"fena, prelata","img_silnik-fena, prelata",ICI,image,match,incongruent,correct,0.2735122999874875
1014,kapelusz,"izodo, stotewal","kapelusz-izodo, stotewal",OCI,orthography,match,incongruent,correct,0.4134461999638006
1014,kapelusz,"izodo, stotewal","kapelusz-izodo, stotewal",OII,orthography,mismatch,incongruent,correct,0.9966662999941036
1014,lustro,"ostana, waben","lustro-ostana, waben",OII,orthography,mismatch,incongruent,correct,0.6986737999832258
1014,lustro,"ostana, waben","lustro-ostana, waben",OCI,orthography,match,incongruent,incorrect,0.5975994999753311
1014,owca,"rocepra, techar","owca-rocepra, techar",OCC,orthography,match,congruent,missed,N/A
1014,img_mewa,"lazin, tanek","img_mewa-lazin, tanek",ICI,image,match,incongruent,missed,N/A
1014,owca,"rocepra, techar","owca-rocepra, techar",OIC,orthography,mismatch,congruent,correct,1.3551158999325708
1014,img_lalka,"abuset, abedo","img_lalka-abuset, abedo",ICC,image,match,congruent,correct,0.5544115999946371
1014,img_lalka,"abuset, abedo","img_lalka-abuset, abedo",IIC,image,mismatch,congruent,correct,0.7229064999846742
1014,img_mewa,"lazin, tanek","img_mewa-lazin, tanek",III,image,mismatch,incongruent,incorrect,0.5004592000041157
1014,lalka,"abuset, abedo","lalka-abuset, abedo",OII,orthography,mismatch,incongruent,correct,0.5675382000626996
1014,img_oko,"pekom, sodem","img_oko-pekom, sodem",ICI,image,match,incongruent,correct,0.4070514999330044
1014,img_krowa,"lakob, nuketo","img_krowa-lakob, nuketo",ICC,image,match,congruent,correct,0.3824572000885382
1014,img_krowa,"lakob, nuketo","img_krowa-lakob, nuketo",IIC,image,mismatch,congruent,correct,0.237066
1014,skarpetka,"prelata, seranak","skarpetka-prelata, seranak",OIC,orthography,mismatch,congruent,incorrect,0.5463370999787003
1014,img_oko,"pekom, sodem","img_oko-pekom, sodem",III,image,mismatch,incongruent,correct,0.6184060999657959
1014,lalka,"abuset, abedo","lalka-abuset, abedo",OCI,orthography,match,incongruent,correct,0.4727232999866828
1014,skarpetka,"prelata, seranak","skarpetka-prelata, seranak",OCC,orthography,match,congruent,correct,0.6202825999353081
1014,img_homar,"staca, deba","img_homar-staca, deba",ICI,image,match,incongruent,correct,0.7846158
1014,ryba,"nalet, alo","ryba-nalet, alo",OCI,orthography,match,incongruent,correct,0.7201447000261396
1014,papryka,"sawiko, lalum","papryka-sawiko, lalum",OCC,orthography,match,congruent,correct,1.2566031999886036
1014,img_homar,"staca, deba","img_homar-staca, deba",III,image,mismatch,incongruent,correct,0.4521479000104591
1014,ryba,"nalet, alo","ryba-nalet, alo",OII,orthography,mismatch,incongruent,correct,1.0013317000120878
1014,img_wyspa,"josta, owiza","img_wyspa-josta, owiza",IIC,image,mismatch,congruent,correct,0.5990530999843031
1014,papryka,"sawiko, lalum","papryka-sawiko, lalum",OIC,orthography,mismatch,congruent,correct,0.6220580999506637
1014,img_wyspa,"josta, owiza","img_wyspa-josta, owiza",ICC,image,match,congruent,correct,0.3312917000148445
1014,img_indyk,"rojon, nanoch","img_indyk-rojon, nanoch",III,image,mismatch,incongruent,correct,1.060562300030142
1014,img_indyk,"rojon, nanoch","img_indyk-rojon, nanoch",ICI,image,match,incongruent,correct,0.5774035999784246
1014,homar,"staca, deba","homar-staca, deba",OIC,orthography,mismatch,congruent,correct,0.4252260000212118
1014,homar,"staca, deba","homar-staca, deba",OCC,orthography,match,congruent,correct,0.7013247000286356
1014,img_foka,"obir, nedonim","img_foka-obir, nedonim",IIC,image,mismatch,congruent,correct,0.5597720000660047
1014,img_foka,"obir, nedonim","img_foka-obir, nedonim",ICC,image,match,congruent,correct,0.2232895999914035
1014,kaczka,"nedonim, obir","kaczka-nedonim, obir",OII,orthography,mismatch,incongruent,incorrect,0.5339543999871239
1014,kaczka,"nedonim, obir","kaczka-nedonim, obir",OCI,orthography,match,incongruent,correct,0.6056599000003189
1014,fartuch,"ota, izodo","fartuch-ota, izodo",OCI,orthography,match,incongruent,correct,0.4750305999768898
1014,img_torba,"owiza, lakob","img_torba-owiza, lakob",ICC,image,match,congruent,correct,0.7342504999833182
1014,butelka,"uwa, chepra","butelka-uwa, chepra",OCC,orthography,match,congruent,correct,0.2803185
1014,butelka,"uwa, chepra","butelka-uwa, chepra",OIC,orthography,mismatch,congruent,missed,N/A
1014,img_owca,"rocepra, techar","img_owca-rocepra, techar",III,image,mismatch,incongruent,correct,0.9051410999381916
1014,img_torba,"owiza, lakob","img_torba-owiza, lakob",IIC,image,mismatch,congruent,correct,0.7174935999792069
1014,img_owca,"rocepra, techar","img_owca-rocepra, techar",ICI,image,match,incongruent,correct,0.6300831000553444
1014,fartuch,"ota, izodo","fartuch-ota, izodo",OII,orthography,mismatch,incongruent,incorrect,0.7085833000019193
1014,img_kaczka,"nedonim, obir","img_kaczka-nedonim, obir",IIC,image,mismatch,congruent,correct,0.4540590998949483
1014,zegarek,"ezaja, fena","zegarek-ezaja, fena",OCC,orthography,match,congruent,correct,1.2738521000137553
1014,ucho,"stotewal, honisa","ucho-stotewal, honisa",OCI,orthography,match,incongruent,correct,0.6448863999685273
1014,zegarek,"ezaja, fena","zegarek-ezaja, fena",OIC,orthography,mismatch,congruent,correct,0.7930018
1014,img_krawat,"tanek, lazin","img_krawat-tanek, lazin",ICI,image,match,incongruent,incorrect,1.9186080999206752
1014,ucho,"stotewal, honisa","ucho-stotewal, honisa",OII,orthography,mismatch,incongruent,correct,0.3939541999716311
1014,img_krawat,"tanek, lazin","img_krawat-tanek, lazin",III,image,mismatch,incongruent,incorrect,0.8637387999333441
1014,img_kaczka,"nedonim, obir","img_kaczka-nedonim, obir",ICC,image,match,congruent,correct,0.5969463000074029
1014,img_dynia,"tobyla, abuset","img_dynia-tobyla, abuset",ICC,image,match,congruent,correct,0.3313984000124037
1014,img_dynia,"tobyla, abuset","img_dynia-tobyla, abuset",IIC,image,mismatch,congruent,correct,0.1968418000033125
1014,winda,"nalet, debota","winda-nalet, debota",OCI,orthography,match,incongruent,correct,0.4205476000206545
1014,winda,"nalet, debota","winda-nalet, debota",OII,orthography,mismatch,incongruent,correct,0.3140262000961229
1014,img_butelka,"uwa, chepra","img_butelka-uwa, chepra",ICI,image,match,incongruent,correct,0.3322035999735817
1014,stopa,"beler, uwa","stopa-beler, uwa",OCC,orthography,match,congruent,correct,0.7741374999750406
1014,img_butelka,"uwa, chepra","img_butelka-uwa, chepra",III,image,mismatch,incongruent,correct,0.0923366
1014,stopa,"beler, uwa","stopa-beler, uwa",OIC,orthography,mismatch,congruent,correct,0.6249450999312103
1014,papuga,"abedo, wema","papuga-abedo, wema",OCI,orthography,match,incongruent,incorrect,0.5179945999989286
1014,img_parasol,"izodo, ota","img_parasol-izodo, ota",IIC,image,mismatch,congruent,correct,0.5583160000387579
1014,img_parasol,"izodo, ota","img_parasol-izodo, ota",ICC,image,match,congruent,correct,0.2940118999686092
1014,img_osa,"lalum, sawiko","img_osa-lalum, sawiko",III,image,mismatch,incongruent,correct,0.4732732999837026
1014,papuga,"abedo, wema","papuga-abedo, wema",OII,orthography,mismatch,incongruent,correct,0.9724296000786126
1014,oko,"pekom, sodem","oko-pekom, sodem",OIC,orthography,mismatch,congruent,correct,0.4995322999311611
1014,img_osa,"lalum, sawiko","img_osa-lalum, sawiko",ICI,image,match,incongruent,correct,0.3179716999875381
1014,oko,"pekom, sodem","oko-pekom, sodem",OCC,orthography,match,congruent,correct,0.1839638000819832
1014,ziemniak,"lazin, pekom","ziemniak-lazin, pekom",OIC,orthography,mismatch,congruent,correct,0.6232688999734819
1014,img_lotnisko,"alo, badipret","img_lotnisko-alo, badipret",IIC,image,mismatch,congruent,incorrect,0.1713713000062853
1014,dynia,"tobyla, abuset","dynia-tobyla, abuset",OCI,orthography,match,incongruent,correct,0.5318032999057323
1014,img_kotwica,"fena, ezaja","img_kotwica-fena, ezaja",ICI,image,match,incongruent,correct,0.5078218999551609
1014,dynia,"tobyla, abuset","dynia-tobyla, abuset",OII,orthography,mismatch,incongruent,correct,0.6547127000521868
1014,ziemniak,"lazin, pekom","ziemniak-lazin, pekom",OCC,orthography,match,congruent,correct,0.9071536000119522
1014,img_kotwica,"fena, ezaja","img_kotwica-fena, ezaja",III,image,mismatch,incongruent,correct,0.4201608999865129
1014,img_lotnisko,"alo, badipret","img_lotnisko-alo, badipret",ICC,image,match,congruent,correct,0.2586054
1014,palec,"abuset, tobyla","palec-abuset, tobyla",OCI,orthography,match,incongruent,correct,0.4717847000574693
1014,img_jajko,"debota, nalet","img_jajko-debota, nalet",IIC,image,mismatch,congruent,correct,0.7299458000343293
1014,img_cytryna,"pakosta, beler","img_cytryna-pakosta, beler",ICI,image,match,incongruent,correct,0.8761971000349149
1014,palec,"abuset, tobyla","palec-abuset, tobyla",OII,orthography,mismatch,incongruent,correct,0.9126398999942468
1014,gazeta,"techar, rocepra","gazeta-techar, rocepra",OIC,orthography,mismatch,congruent,correct,0.7552398000843823
1014,img_cytryna,"pakosta, beler","img_cytryna-pakosta, beler",III,image,mismatch,incongruent,correct,0.9373971
1014,img_jajko,"debota, nalet","img_jajko-debota, nalet",ICC,image,match,congruent,correct,1.4034814999904484
1014,gazeta,"techar, rocepra","gazeta-techar, rocepra",OCC,orthography,match,congruent,correct,0.7129862000001594
1014,krowa,"lakob, nuketo","krowa-lakob, nuketo",OCI,orthography,match,incongruent,missed,N/A
1014,img_ucho,"stotewal, honisa","img_ucho-stotewal, honisa",IIC,image,mismatch,congruent,missed,N/A
1014,koza,"rocepra, rojon","koza-rocepra, rojon",OIC,orthography,mismatch,congruent,missed,N/A
1014,img_papryka,"sawiko, lalum","img_papryka-sawiko, lalum",ICI,image,match,incongruent,correct,0.3659368000226095
1014,img_papryka,"sawiko, lalum","img_papryka-sawiko, lalum",III,image,mismatch,incongruent,missed,N/A
1014,krowa,"lakob, nuketo","krowa-lakob, nuketo",OII,orthography,mismatch,incongruent,missed,N/A
1014,img_ucho,"stotewal, honisa","img_ucho-stotewal, honisa",ICC,image,match,congruent,missed,N/A
1014,koza,"rocepra, rojon","koza-rocepra, rojon",OCC,orthography,match,congruent,missed,N/A
1015,samolot,"uwa, techar","samolot-uwa, techar",OCC,orthography,match,congruent,correct,1.7765219000866637
1015,img_jajko,"honisa, obir","img_jajko-honisa, obir",ICC,image,match,congruent,correct,0.7588709001429379
1015,img_skarpetka,"sawiko, prelata","img_skarpetka-sawiko, prelata",ICI,image,match,incongruent,correct,0.8071491001173854
1015,dynia,"ostana, badipret","dynia-ostana, badipret",OII,orthography,mismatch,incongruent,correct,0.8061560001224279
1015,dynia,"ostana, badipret","dynia-ostana, badipret",OCI,orthography,match,incongruent,correct,0.6126895002089441
1015,img_jajko,"honisa, obir","img_jajko-honisa, obir",IIC,image,mismatch,congruent,correct,0.7863274001283571
1015,img_skarpetka,"sawiko, prelata","img_skarpetka-sawiko, prelata",III,image,mismatch,incongruent,correct,0.5613417001441121
1015,samolot,"uwa, techar","samolot-uwa, techar",OIC,orthography,mismatch,congruent,correct,1.0501907001016662
1015,img_winda,"nalet, wema","img_winda-nalet, wema",IIC,image,mismatch,congruent,correct,0.6847629001131281
1015,fartuch,"ota, abedo","fartuch-ota, abedo",OII,orthography,mismatch,incongruent,incorrect,0.8236755001125857
1015,img_winda,"nalet, wema","img_winda-nalet, wema",ICC,image,match,congruent,missed,N/A
1015,img_owca,"lalum, sawiko","img_owca-lalum, sawiko",III,image,mismatch,incongruent,correct,1.2290486001875252
1015,oko,"techar, tanek","oko-techar, tanek",OIC,orthography,mismatch,congruent,correct,0.8834010000573471
1015,fartuch,"ota, abedo","fartuch-ota, abedo",OCI,orthography,match,incongruent,correct,1.717349800048396
1015,img_owca,"lalum, sawiko","img_owca-lalum, sawiko",ICI,image,match,incongruent,missed,N/A
1015,oko,"techar, tanek","oko-techar, tanek",OCC,orthography,match,congruent,missed,N/A
1015,img_krowa,"waben, nedonim","img_krowa-waben, nedonim",ICC,image,match,congruent,incorrect,1.7513174001360312
1015,kolano,"abedo, izodo","kolano-abedo, izodo",OCI,orthography,match,incongruent,correct,1.574255800107494
1015,img_krawat,"prelata, rojon","img_krawat-prelata, rojon",ICI,image,match,incongruent,correct,1.061386400018819
1015,img_krawat,"prelata, rojon","img_krawat-prelata, rojon",III,image,mismatch,incongruent,correct,1.2181219001067802
1015,kolano,"abedo, izodo","kolano-abedo, izodo",OII,orthography,mismatch,incongruent,correct,1.3527908000396565
1015,img_krowa,"waben, nedonim","img_krowa-waben, nedonim",IIC,image,mismatch,congruent,correct,1.7127073000883684
1015,kotwica,"sawiko, lalum","kotwica-sawiko, lalum",OIC,orthography,mismatch,congruent,correct,1.6360268001444638
1015,kotwica,"sawiko, lalum","kotwica-sawiko, lalum",OCC,orthography,match,congruent,correct,0.7122011001920328
1015,img_oko,"techar, tanek","img_oko-techar, tanek",ICI,image,match,incongruent,correct,1.1934585000853986
1015,koza,"lazin, ezaja","koza-lazin, ezaja",OIC,orthography,mismatch,congruent,correct,1.4643935001222417
1015,img_lalka,"obir, josta","img_lalka-obir, josta",IIC,image,mismatch,congruent,correct,1.2837888000067323
1015,wyspa,"abedo, ota","wyspa-abedo, ota",OII,orthography,mismatch,incongruent,correct,0.8234113001963124
1015,img_oko,"techar, tanek","img_oko-techar, tanek",III,image,mismatch,incongruent,correct,1.2127244001021609
1015,koza,"lazin, ezaja","koza-lazin, ezaja",OCC,orthography,match,congruent,correct,0.7564307000720873
1015,img_lalka,"obir, josta","img_lalka-obir, josta",ICC,image,match,congruent,correct,0.9401545
1015,wyspa,"abedo, ota","wyspa-abedo, ota",OCI,orthography,match,incongruent,correct,0.8531692
1015,img_ziemniak,"fena, rocepra","img_ziemniak-fena, rocepra",ICI,image,match,incongruent,missed,N/A
